rct_num,treated,n_hh,MAR,intake_protein,intake_calcium,intake_iron,intake_vitc,nar_protein,nar_calcium,nar_iron,nar_vitc,country,treatment
1.0,0.0,5.0,0.6912017334601921,78.14977123009307,320.29899794212406,40.56962797692843,20.002857115439006,1.0,0.3202989979421241,1.0,0.4445079358986445,Mexico (PAL),Control
1.0,0.0,4.0,0.8078669874481591,55.59432085624762,231.4679497926363,38.33924984878728,143.55178567980016,1.0,0.2314679497926363,1.0,1.0,Mexico (PAL),Control
1.0,1.0,2.0,0.8580138097453686,149.74107145411625,796.8171437433788,45.065714311173984,28.585714285714285,1.0,0.7968171437433788,1.0,0.6352380952380953,Mexico (PAL),Treatment
1.0,1.0,6.0,0.5571513605442177,32.64404761904762,62.11904761904761,10.066666666666665,168.20476190476188,0.6528809523809523,0.0621190476190476,0.5136054421768707,1.0,Mexico (PAL),Treatment
1.0,0.0,4.0,0.9237520442164104,108.34464277156762,695.0081768656416,54.51189254064644,273.8803571083716,1.0,0.6950081768656416,1.0,1.0,Mexico (PAL),Control
1.0,1.0,5.0,0.6139406611586236,35.45342880759921,224.49080064228605,16.956428494112835,29.56857142857143,0.7090685761519842,0.224490800642286,0.8651239027608588,0.6570793650793652,Mexico (PAL),Treatment
1.0,1.0,2.0,0.8629631666240238,84.23414286289895,458.75742840085707,43.61978576183319,44.68928571428571,1.0,0.4587574284008571,1.0,0.993095238095238,Mexico (PAL),Treatment
1.0,1.0,4.0,0.7687149012562893,76.20035700798034,609.542141642315,59.85928517878056,20.939285852227894,1.0,0.6095421416423149,1.0,0.4653174633828421,Mexico (PAL),Treatment
1.0,1.0,2.0,0.8752703214921057,104.98371420630389,501.08128596842295,54.51778527157648,279.62999986239845,1.0,0.5010812859684229,1.0,1.0,Mexico (PAL),Treatment
1.0,0.0,2.0,0.7944246623749711,103.53071303750788,427.6192859153663,52.205142117611,33.75357136130333,1.0,0.4276192859153663,1.0,0.7500793635845184,Mexico (PAL),Control
1.0,1.0,3.0,0.8542027852762313,85.71332369382891,416.8111411049253,59.859799617387,360.6266665285542,1.0,0.4168111411049252,1.0,1.0,Mexico (PAL),Treatment
1.0,1.0,4.0,0.2007713022920914,13.041121478059464,118.79614409804344,4.780657174544676,8.079999982884953,0.2608224295611893,0.1187961440980434,0.243911080333912,0.1795555551752211,Mexico (PAL),Treatment
1.0,0.0,4.0,0.4465652838423098,32.70762856304645,175.2363568989294,11.610028567378013,16.403571491156306,0.654152571260929,0.1752363568989293,0.5923483962947964,0.3645238109145846,Mexico (PAL),Control
